Price,Acreage,Date Posted,Amenities_rating,Floors,days_since_min,Rooms,Distance_to_center
5.5,55,2023-11-09 11:04:36,4.2,2,429,6,14.156396161063373
5.9,44,2023-11-09 14:05:27,0.0,2,429,2,5.197762532810751
5.49,30,2023-11-09 15:06:56,1.5,2,429,4,5.609554429497919
4.2,39,2023-11-09 15:08:10,1.5,3,429,6,5.221615524219777
5.5,55,2023-11-09 16:56:09,4.8,4,429,6,11.49608004301175
6.8,65,2023-11-09 16:56:57,2.7,3,429,9,10.65024798291035
4.4,74,2023-11-09 16:58:37,2.7,2,429,5,5.609554429497919
5.5,76,2023-11-09 21:51:47,6.0,4,429,8,7.621127302391137
6.0,55,2023-11-09 23:57:28,4.2,3,429,7,10.124900558777611
3.9,60,2023-11-10 10:41:44,4.8,2,430,5,4.064113191301924
2.39,34,2023-11-10 13:41:00,1.5,2,430,4,6.9247897538086844
9.8,56,2023-11-10 13:48:55,4.8,2,430,10,5.9107535372031075
5.0,98,2023-11-10 13:58:27,0.0,1,430,6,9.358332682661967
5.5,40,2023-11-10 14:22:30,2.7,4,430,6,7.621127302391137
4.5,46,2023-11-10 14:34:02,6.0,3,430,7,9.358332682661967
12.99,90,2023-11-10 14:37:34,4.8,4,430,6,3.023717385504793
7.2,88,2023-11-10 14:39:53,6.0,3,430,13,8.301434738365527
6.5,56,2023-11-10 14:48:10,4.8,3,430,8,5.163061757247307
6.3,59,2023-11-10 15:17:51,4.8,2,430,9,6.158711434086682
4.6,96,2023-11-10 15:19:31,4.2,1,430,4,3.6831890193480885
13.6,80,2023-11-10 15:27:45,4.8,2,430,11,6.9247897538086844
5.0,51,2023-11-10 16:24:03,4.8,2,430,7,7.621127302391137
11.0,80,2023-11-10 16:54:20,3.3,2,430,11,7.621127302391137
3.0,61,2023-11-10 17:54:04,1.5,2,430,3,7.628966538107101
3.9,40,2023-11-10 20:26:31,1.5,2,430,6,7.396943353911295
3.8,76,2023-11-10 21:09:15,1.5,1,430,7,10.376833925702106
5.0,50,2023-11-11 00:14:36,4.8,3,430,7,12.628927530127275
4.8,90,2023-11-11 11:07:40,1.5,1,431,3,9.361848495271781
4.2,64,2023-11-11 12:04:54,4.2,3,431,6,8.978291097023943
3.5,42,2023-11-11 14:00:28,4.8,2,431,4,5.5862517112339924
7.2,56,2023-11-11 17:49:05,4.8,1,431,4,7.4425190442591855
4.0,40,2023-11-11 18:38:40,4.2,3,431,6,11.583870894215998
5.0,50,2023-11-11 23:57:42,4.8,3,431,7,12.182025365005888
2.9,44,2023-11-12 02:24:31,4.8,2,431,4,10.527530422973213
5.5,50,2023-11-12 07:51:03,4.5,2,432,6,8.72838713291387
1.9,18,2023-11-12 08:37:09,6.0,3,432,3,3.637058881302865
3.15,89,2023-11-12 08:39:39,6.0,1,432,5,12.107806224225074
4.675000000000001,55,2023-11-12 11:03:14,3.3,1,432,4,3.1355309029100744
2.49,22,2023-11-12 12:40:50,1.5,1,432,4,5.609554429497919
7.8,120,2023-11-12 14:39:21,2.7,3,432,6,7.621127302391137
7.8,45,2023-11-12 14:55:25,4.8,4,432,6,6.058497137003884
3.15,89,2023-11-12 14:55:59,6.0,1,432,5,12.107806224225074
5.7,81,2023-11-12 15:22:53,4.2,2,432,8,7.621127302391137
4.5,42,2023-11-12 18:57:58,3.0,3,432,4,6.9247897538086844
4.8,55,2023-11-12 21:01:00,6.0,4,432,7,5.197762532810751
2.8,42,2023-11-12 21:25:01,3.0,2,432,4,9.347757315241083
4.55,94,2023-11-13 07:54:59,4.8,1,433,3,12.1670026476009
5.5,93,2023-11-13 10:31:05,4.2,2,433,9,9.418653578000788
8.5,58,2023-11-13 11:49:30,4.8,4,433,11,2.693510308835266
5.4,55,2023-11-13 11:54:46,4.8,3,433,8,7.621127302391137
5.4,45,2023-11-13 12:12:27,3.3,4,433,9,4.064113191301924
4.9,56,2023-11-13 14:06:35,6.0,4,433,7,5.9107535372031075
13.0,55,2023-11-13 14:29:48,1.5,2,433,7,8.060280522993198
4.5,45,2023-11-13 15:29:21,4.8,3,433,7,9.78774591371332
4.6,35,2023-11-13 17:08:39,4.2,2,433,5,6.9247897538086844
5.4,76,2023-11-14 06:04:25,4.2,3,433,6,9.884404593075356
5.4,100,2023-11-14 08:39:54,3.0,3,434,11,7.621127302391137
4.9,42,2023-11-14 09:10:23,4.8,3,434,7,6.9247897538086844
8.8,75,2023-11-14 09:18:13,1.5,2,434,2,6.158711434086682
8.7,54,2023-11-14 09:24:25,3.0,4,434,2,3.9290021517962006
4.15,58,2023-11-14 09:55:09,4.8,2,434,5,13.103828049360155
9.6,52,2023-11-14 10:15:11,1.5,2,434,4,5.9107535372031075
5.4,40,2023-11-14 10:24:18,4.8,2,434,7,3.294632599631027
6.5,55,2023-11-14 10:26:07,1.8,4,434,11,5.609554429497919
6.9,80,2023-11-14 14:31:01,3.0,2,434,10,5.951424529689243
3.7,39,2023-11-14 14:31:18,4.5,1,434,4,7.621127302391137
4.7,55,2023-11-14 15:48:42,4.8,3,434,9,8.122502135323707
4.75,40,2023-11-14 18:33:51,3.0,2,434,4,4.064113191301924
5.6,62,2023-11-14 18:51:06,1.5,2,434,5,9.358332682661967
3.8,100,2023-11-14 19:22:09,1.5,2,434,7,17.306262630546485
13.9,80,2023-11-15 00:26:09,6.0,1,434,10,7.621127302391137
3.8,100,2023-11-15 06:57:19,1.5,2,434,7,17.306262630546485
4.5,35,2023-11-15 07:54:18,3.0,4,435,6,5.609554429497919
10.0,64,2023-11-15 09:14:09,4.2,4,435,8,7.30585922121529
2.6,60,2023-11-15 09:51:39,4.2,2,435,4,9.358332682661967
10.5,60,2023-11-15 09:56:28,3.0,4,435,8,7.428941042902433
5.5,55,2023-11-15 15:22:13,6.0,3,435,6,3.294632599631027
7.68,115,2023-11-15 15:54:43,4.8,3,435,7,7.621127302391137
4.675000000000001,55,2023-11-15 16:49:06,6.0,2,435,10,3.1355309029100744
8.5,78,2023-11-15 20:27:32,3.0,4,435,9,6.9247897538086844
6.0,65,2023-11-15 20:50:33,1.5,2,435,5,10.65024798291035
3.4,60,2023-11-15 21:44:59,6.0,2,435,7,5.100642025604369
3.55,84,2023-11-15 21:47:59,6.0,1,435,5,5.700976069814315
6.68,43,2023-11-15 21:53:30,4.2,4,435,7,9.321157564850765
8.6,60,2023-11-16 09:43:33,4.8,4,436,9,6.9247897538086844
1.9,27,2023-11-16 09:54:30,0.0,2,436,3,5.609554429497919
5.7,42,2023-11-16 10:02:31,6.0,2,436,11,4.064113191301924
10.3,64,2023-11-16 10:06:23,4.8,4,436,6,7.621127302391137
5.4,60,2023-11-16 10:56:26,4.8,4,436,8,7.428941042902433
5.4,60,2023-11-16 11:08:32,3.0,4,436,8,7.30585922121529
6.9,80,2023-11-16 11:20:19,4.8,2,436,8,3.9290021517962006
9.68,86,2023-11-16 11:20:36,4.8,2,436,9,10.527530422973213
4.8,65,2023-11-16 12:59:22,6.0,2,436,7,9.191650692833877
6.9,80,2023-11-16 14:06:35,4.8,3,436,8,5.71224894087829
10.0,80,2023-11-16 15:03:18,3.3,2,436,4,5.609554429497919
11.0,80,2023-11-16 16:42:16,4.8,4,436,11,4.237231589423591
3.7,44,2023-11-16 17:35:20,3.0,2,436,4,6.9247897538086844
8.9,55,2023-11-16 21:48:53,4.8,3,436,11,4.055490896391994
11.0,62,2023-11-17 08:54:10,4.2,3,437,7,2.557164923034746
8.0,90,2023-11-17 10:27:47,4.2,1,437,10,9.358332682661967
4.0,70,2023-11-17 11:11:11,3.3,2,437,5,3.1355309029100744
13.6,86,2023-11-17 11:14:01,4.8,4,437,6,7.428941042902433
5.4,55,2023-11-17 11:58:57,1.5,2,437,2,7.30585922121529
4.98,53,2023-11-17 12:12:59,6.0,2,437,7,7.031684224173031
3.1,31,2023-11-17 12:39:47,3.0,2,437,4,6.9247897538086844
13.6,86,2023-11-17 13:35:58,2.7,4,437,6,7.173580955831189
3.4,45,2023-11-17 14:25:33,3.3,2,437,5,6.123687141073059
4.9,55,2023-11-17 16:00:16,4.8,3,437,6,7.621127302391137
4.85,47,2023-11-17 16:12:03,6.0,4,437,6,2.8500849195266973
3.6,102,2023-11-17 18:51:02,1.5,2,437,5,13.493593892497175
4.9,95,2023-11-17 23:55:28,4.8,2,437,5,9.624884835685796
5.0,35,2023-11-18 08:30:44,4.8,3,438,5,5.197762532810751
5.1,66,2023-11-18 10:03:17,4.8,3,438,7,9.650401301549396
3.8,25,2023-11-18 16:31:22,4.8,2,438,3,3.023717385504793
3.6,44,2023-11-18 23:40:48,4.8,3,438,5,9.956327589255476
4.1,62,2023-11-19 06:33:29,1.5,2,438,6,9.358332682661967
3.7,50,2023-11-19 11:43:45,2.7,2,439,5,3.1355309029100744
4.8,50,2023-11-19 12:02:30,4.2,2,439,5,6.9247897538086844
5.38,68,2023-11-19 12:09:58,4.2,4,439,8,7.621127302391137
4.2,56,2023-11-19 15:51:12,4.2,1,439,4,7.621127302391137
5.0,77,2023-11-20 10:43:25,6.0,2,440,7,6.058497137003884
4.9,50,2023-11-20 10:57:50,4.8,3,440,7,12.025236297697397
6.9,80,2023-11-20 15:02:16,4.8,2,440,8,3.9290021517962006
4.6,53,2023-11-20 15:17:48,2.7,3,440,7,15.243178176839077
3.3,48,2023-11-20 15:48:45,4.8,2,440,4,7.621127302391137
4.9,50,2023-11-20 23:44:11,4.8,3,440,7,3.1355309029100744
4.0,44,2023-11-21 10:59:57,4.2,3,441,7,11.698373540151477
3.9,52,2023-11-21 13:00:16,4.5,1,441,3,5.510718742135019
4.35,55,2023-11-21 13:20:45,3.0,2,441,4,5.856132167721989
6.9,80,2023-11-21 15:09:28,3.0,4,441,10,5.71224894087829
3.3,62,2023-11-21 15:15:33,4.5,2,441,4,2.1360643420744605
7.5,46,2023-11-21 21:31:03,1.5,2,441,3,3.9290021517962006
6.99,48,2023-11-21 22:12:06,4.2,3,441,9,9.563127384633702
6.85,72,2023-11-22 09:02:20,3.0,1,442,6,7.621127302391137
9.0,73,2023-11-22 09:30:50,4.8,4,442,11,9.158571576780725
6.9,80,2023-11-22 09:42:59,6.0,3,442,9,5.489926543245246
4.9,60,2023-11-22 09:49:40,6.0,2,442,6,4.064113191301924
3.3,56,2023-11-22 10:58:46,3.3,2,442,4,9.358332682661967
7.85,60,2023-11-22 13:08:42,6.0,1,442,2,5.700976069814315
3.3,42,2023-11-22 13:58:05,1.5,2,442,4,2.1360643420744605
3.0,30,2023-11-22 15:33:21,3.3,2,442,4,5.609554429497919
5.1,77,2023-11-22 21:43:49,4.8,2,442,7,5.609554429497919
9.9,61,2023-11-23 08:31:54,6.0,2,443,3,3.9290021517962006
6.9,55,2023-11-23 08:58:12,3.3,1,443,2,3.9290021517962006
5.5,55,2023-11-23 09:41:41,4.8,3,443,9,9.358332682661967
8.79,81,2023-11-23 10:51:04,6.0,4,443,10,8.326185031418131
5.9,28,2023-11-23 14:39:22,2.7,4,443,8,2.1360643420744605
7.5,32,2023-11-23 14:43:09,2.7,2,443,7,2.1360643420744605
4.4,80,2023-11-23 14:49:08,1.5,4,443,11,10.240431817143143
7.5,67,2023-11-24 08:57:55,3.3,3,444,11,7.223673437739232
4.2,60,2023-11-24 09:22:52,4.8,4,444,8,3.1289120454351944
9.5,51,2023-11-24 10:34:29,4.2,4,444,13,4.605522789189585
3.5,56,2023-11-24 11:01:23,4.5,1,444,4,5.700976069814315
10.9,80,2023-11-24 16:48:26,4.2,4,444,9,5.700976069814315
4.9,50,2023-11-24 17:34:17,3.3,2,444,4,4.064113191301924
2.1,40,2023-11-25 09:26:40,4.8,2,445,4,9.358332682661967
7.5,46,2023-11-25 14:47:51,3.0,1,445,3,3.9290021517962006
6.38,68,2023-11-25 20:55:55,4.2,2,445,12,10.527530422973213
6.6,42,2023-11-25 21:25:02,3.0,4,445,9,6.9247897538086844
7.38,70,2023-11-26 07:11:04,4.2,4,445,8,7.621127302391137
4.3,75,2023-11-26 10:16:24,6.0,2,446,4,10.527530422973213
4.9,60,2023-11-26 17:05:46,4.8,3,446,6,4.064113191301924
3.59,60,2023-11-26 22:28:49,4.8,2,446,4,3.023717385504793
3.8,56,2023-11-27 10:37:54,2.7,3,447,6,10.527530422973213
7.2,55,2023-11-27 14:44:47,4.5,2,447,10,4.064113191301924
3.2,30,2023-11-27 16:31:51,3.0,3,447,6,8.876832338786935
5.5,55,2023-11-28 09:36:34,4.8,2,448,9,9.358332682661967
5.074999999999999,73,2023-11-28 12:11:41,1.5,2,448,7,2.6545958908044467
7.9,40,2023-11-28 12:22:59,2.7,2,448,4,5.403038358733376
5.8,60,2023-11-28 14:45:19,6.0,2,448,6,10.496238861697938
5.0,40,2023-11-28 16:06:19,6.0,3,448,6,4.167444143008261
5.1,52,2023-11-28 22:46:36,1.5,3,448,6,4.064113191301924
5.38,75,2023-11-28 23:02:21,2.7,4,448,8,10.527530422973213
0.85,60,2023-11-29 07:50:48,0.0,1,449,5,18.48350220489727
7.4,45,2023-11-29 08:58:45,6.0,2,449,4,4.94845507455389
7.4,45,2023-11-29 09:44:53,4.8,2,449,7,3.097118265951229
5.5,90,2023-11-29 09:50:12,4.2,3,449,7,6.703401609603661
12.0,60,2023-11-29 10:52:43,3.0,4,449,9,7.428941042902433
9.8,60,2023-11-29 11:18:01,4.8,1,449,3,3.9290021517962006
7.0,70,2023-11-29 11:33:32,4.8,1,449,3,5.609554429497919
6.9,55,2023-11-29 11:51:31,4.8,3,449,7,3.9290021517962006
6.3,45,2023-11-29 16:29:21,4.8,2,449,4,5.609554429497919
8.69,60,2023-11-29 19:50:44,6.0,3,449,9,3.023717385504793
8.5,90,2023-11-29 22:30:05,6.0,4,449,11,6.9247897538086844
3.35,40,2023-11-29 22:47:10,0.0,2,449,4,7.338211880412269
5.2,46,2023-11-30 10:19:49,3.3,4,450,6,5.277355542188235
8.9,60,2023-11-30 10:26:13,1.5,1,450,4,7.212744123668926
6.5,54,2023-11-30 12:36:56,1.5,2,450,7,9.235328482897971
4.3,50,2023-11-30 15:33:23,3.0,4,450,6,5.609554429497919
6.95,80,2023-11-30 15:53:10,4.8,3,450,8,4.486258207814924
4.5,50,2023-11-30 23:59:47,3.3,2,450,4,7.0812657371717105
5.5,52,2023-11-06 10:29:51,1.5,3,426,7,10.687319491831254
2.95,72,2023-11-06 11:54:53,1.5,2,426,5,10.240431817143143
8.48,56,2023-11-06 12:46:23,4.8,3,426,7,3.023717385504793
7.3,56,2023-11-06 14:40:53,4.2,2,426,9,5.715927165201617
12.0,86,2023-11-06 15:48:38,4.2,4,426,11,11.558449150912706
4.5,56,2023-11-06 20:40:23,6.0,3,426,6,7.621127302391137
2.5,20,2023-11-06 21:27:43,2.7,2,426,3,5.403038358733376
8.79,81,2023-11-07 08:10:55,2.7,3,427,10,6.9247897538086844
13.5,72,2023-11-07 08:44:40,4.8,2,427,12,7.245399020897859
4.2,45,2023-11-07 09:09:07,6.0,2,427,4,4.064113191301924
13.5,72,2023-11-07 10:01:12,3.0,2,427,12,7.245399020897859
2.69,100,2023-11-07 11:45:40,1.5,1,427,3,12.925664769899278
6.5,68,2023-11-07 14:27:31,6.0,3,427,8,6.9247897538086844
4.1,51,2023-11-07 14:31:21,3.0,1,427,4,8.81659846719767
6.2,64,2023-11-07 14:35:32,4.8,1,427,12,3.82785021692461
3.7,40,2023-11-07 14:42:57,2.7,2,427,4,3.1355309029100744
2.9,35,2023-11-07 15:03:52,1.5,2,427,3,8.565615024699097
3.69,45,2023-11-07 15:19:28,4.8,2,427,3,3.294632599631027
6.1,63,2023-11-07 15:39:46,4.5,2,427,4,7.805879249306826
3.5,50,2023-11-07 17:24:44,2.7,2,427,6,9.543217643357233
6.38,59,2023-11-07 21:43:03,4.8,3,427,6,7.623046289503951
5.2,50,2023-11-08 09:00:26,6.0,2,428,4,4.064113191301924
6.9,125,2023-11-08 09:23:35,4.8,2,428,6,3.9290021517962006
1.4,21,2023-11-08 09:54:26,1.5,2,428,3,6.533729977192185
5.0,51,2023-11-08 10:47:32,3.0,2,428,7,7.68110006422811
3.8,25,2023-11-08 14:18:12,4.8,4,428,6,2.669495445036922
4.99,54,2023-11-08 14:31:01,2.7,4,428,7,12.717868239867753
5.5,55,2023-11-08 14:49:48,4.8,3,428,12,9.358332682661967
8.7,55,2023-11-08 14:59:10,4.8,4,428,10,4.2945613846484125
7.5,44,2023-11-08 15:25:44,6.0,4,428,10,4.099958697052687
4.4,84,2023-11-05 15:00:48,4.2,2,425,3,11.176324288043299
4.5,67,2023-11-05 15:49:41,4.2,2,425,4,9.358332682661967
5.2,52,2023-11-05 15:59:12,1.5,2,425,6,4.9377906461599474
5.8,97,2023-11-05 16:14:33,4.2,3,425,6,13.71243726363166
3.9,110,2023-11-05 16:38:22,4.8,1,425,10,11.176324288043299
5.4,78,2023-11-05 17:46:42,4.2,2,425,6,8.259339664125616
3.4,24,2023-11-05 18:31:54,6.0,4,425,6,2.1360643420744605
3.5,28,2023-11-05 18:34:54,3.3,3,425,5,5.704397927498031
3.4,72,2023-11-06 07:31:05,2.7,4,426,6,2.1360643420744605
5.8,50,2023-11-06 09:22:32,6.0,2,426,7,4.064113191301924
2.2,30,2023-11-03 07:48:15,1.5,2,423,4,3.1355309029100744
6.5,63,2023-11-03 08:40:27,4.5,2,423,4,6.9247897538086844
7.8,71,2023-11-03 08:55:26,4.8,2,423,11,7.712303155401355
6.8,45,2023-11-03 09:31:51,4.8,3,423,7,3.294632599631027
11.5,109,2023-11-03 09:55:59,2.7,3,423,11,5.852583513313193
8.1,44,2023-11-03 10:16:22,4.8,4,423,7,5.609554429497919
2.9,55,2023-11-03 11:21:32,1.5,1,423,4,19.94172249911526
9.5,102,2023-11-03 11:22:08,6.0,3,423,8,9.358332682661967
4.9,52,2023-11-03 14:07:52,4.8,2,423,4,7.621127302391137
11.5,80,2023-11-03 14:31:29,6.0,4,423,7,7.857925174484818
1.85,18,2023-11-03 15:00:13,0.0,2,423,2,6.9247897538086844
5.0,39,2023-11-03 15:31:34,4.2,3,423,6,3.023717385504793
6.5,87,2023-11-03 16:00:13,6.0,3,423,7,10.496238861697938
4.5,58,2023-11-03 17:21:33,2.7,3,423,4,3.1355309029100744
5.99,100,2023-11-03 18:04:03,4.8,2,423,9,11.53209347092816
3.6,45,2023-11-04 00:02:03,1.5,2,423,4,9.358332682661967
2.2,125,2023-11-04 06:56:27,4.2,2,423,14,15.036516906849783
5.7,100,2023-11-04 09:29:56,6.0,2,424,11,5.609554429497919
8.7,92,2023-11-04 10:05:01,4.8,3,424,7,6.053354377790649
6.9,45,2023-11-04 10:43:19,4.8,2,424,6,3.294632599631027
6.3,70,2023-11-04 10:47:19,2.7,2,424,7,9.358332682661967
5.7,100,2023-11-04 10:49:27,4.8,2,424,10,6.053354377790649
6.5,45,2023-11-04 13:58:37,6.0,2,424,12,5.609554429497919
5.4,72,2023-11-04 14:37:03,6.0,4,424,8,7.362416397694349
5.8,49,2023-11-04 15:17:29,4.8,2,424,6,5.609554429497919
4.675000000000001,99,2023-11-04 15:30:33,6.0,3,424,7,3.1355309029100744
4.75,85,2023-11-04 15:43:51,2.7,2,424,5,9.956327589255476
3.5,123,2023-11-04 17:06:32,4.8,2,424,5,3.1355309029100744
5.2,112,2023-11-04 17:59:02,4.8,2,424,5,3.1355309029100744
5.8,97,2023-11-04 19:02:37,4.2,3,424,6,13.71243726363166
5.8,97,2023-11-05 07:12:37,4.2,3,424,6,13.71243726363166
5.2,41,2023-11-02 15:27:56,4.8,4,422,7,7.621127302391137
8.0,86,2023-11-02 15:29:28,1.5,3,422,8,3.023717385504793
6.0,80,2023-11-02 16:31:54,1.5,1,422,7,9.358332682661967
5.5,64,2023-11-02 19:52:45,4.8,4,422,8,7.606633636816617
12.4,120,2023-11-01 15:44:30,4.8,3,421,7,5.609554429497919
6.8,96,2023-11-01 15:51:29,4.8,3,421,10,8.712919484000388
3.9,23,2023-11-01 17:38:56,4.8,3,421,7,4.695652663343499
7.5,75,2023-11-01 17:44:39,6.0,2,421,9,3.9290021517962006
10.0,96,2023-11-01 19:58:04,6.0,4,421,7,6.9247897538086844
10.0,96,2023-11-02 08:19:34,6.0,3,422,7,6.9247897538086844
7.3,40,2023-11-02 09:00:39,4.8,2,422,7,3.294632599631027
5.25,33,2023-11-02 09:42:47,4.8,4,422,7,6.202432146593265
9.1,40,2023-11-02 11:04:55,1.5,2,422,6,5.609554429497919
4.15,50,2023-11-01 14:32:32,1.5,2,421,4,10.527530422973213
7.0,55,2023-11-01 10:03:20,1.5,2,421,7,9.358332682661967
5.25,57,2023-11-01 10:37:11,4.5,2,421,8,3.76955422673742
4.3,33,2023-11-01 10:49:19,6.0,2,421,3,3.1629822748960716
2.8,24,2023-11-01 10:50:08,6.0,3,421,5,9.42882930721009
2.88,56,2023-11-01 11:05:31,3.3,3,421,4,10.240431817143143
5.9,60,2023-11-01 11:17:01,6.0,2,421,7,4.064113191301924
4.0,48,2023-11-01 12:32:01,3.0,2,421,4,7.621127302391137
6.9,60,2023-11-01 13:17:40,4.2,3,421,7,3.9290021517962006
5.5,38,2023-10-31 14:30:01,4.8,4,420,9,4.0356978692720755
4.2,44,2023-10-31 14:37:03,2.7,3,420,7,7.789170234312453
9.5,48,2023-10-31 15:54:21,4.8,3,420,5,4.826370752611463
5.0,50,2023-10-31 16:00:14,1.5,2,420,5,7.621127302391137
14.0,55,2023-10-31 16:03:07,6.0,4,420,8,9.358332682661967
4.15,35,2023-10-31 16:08:53,4.8,3,420,6,9.003092509899988
6.0,46,2023-10-31 20:45:55,3.3,4,420,6,6.929494921030836
5.7,60,2023-10-31 21:59:37,6.0,4,420,8,12.025236297697397
11.9,80,2023-10-31 14:04:25,4.2,3,420,9,4.765577765312098
3.45,55,2023-10-30 12:10:53,4.5,1,419,3,9.963248708615543
3.95,48,2023-10-30 14:38:45,6.0,2,419,6,5.609554429497919
8.5,86,2023-10-30 15:00:52,4.2,3,419,8,6.9247897538086844
5.5,48,2023-10-30 15:06:51,0.0,1,419,2,4.064113191301924
5.6,51,2023-10-30 16:19:15,4.8,2,419,4,5.609554429497919
7.4,67,2023-10-30 16:19:32,3.0,2,419,11,8.73877737743943
6.35,64,2023-10-30 16:48:28,4.8,2,419,5,10.63960008962572
9.3,55,2023-10-30 19:19:51,3.3,3,419,7,5.700976069814315
7.5,90,2023-10-31 08:53:43,4.8,3,420,5,8.963137767358294
5.75,49,2023-10-31 09:02:18,3.3,2,420,4,5.937132329400851
10.8,62,2023-10-31 09:44:02,6.0,2,420,8,5.609554429497919
6.9,126,2023-10-31 09:46:35,3.0,2,420,6,3.9290021517962006
5.6,51,2023-10-31 09:47:50,1.5,2,420,4,5.609554429497919
12.0,55,2023-10-31 10:08:47,4.8,1,420,6,4.064113191301924
3.8,14,2023-10-31 11:19:17,4.8,2,420,7,3.294632599631027
5.5,40,2023-10-31 11:43:08,6.0,4,420,6,4.064113191301924
7.4,117,2023-10-26 14:32:42,4.8,3,415,8,9.177337651714742
5.5,55,2023-10-26 15:06:18,4.8,2,415,6,4.754317583770777
7.79,68,2023-10-26 15:16:47,4.8,3,415,8,6.9247897538086844
5.2,56,2023-10-26 16:47:23,3.3,2,415,5,3.222917011856975
4.95,43,2023-10-26 17:12:04,6.0,2,415,7,4.108870179236639
5.3,110,2023-10-26 21:13:33,2.7,2,415,5,12.362949022704614
5.8,80,2023-10-26 21:35:58,2.7,3,415,6,9.956327589255476
4.8,27,2023-10-27 10:28:50,4.8,4,416,5,2.738018860547979
6.2,50,2023-10-27 10:59:23,6.0,3,416,6,4.064113191301924
7.29,62,2023-10-27 11:16:31,4.2,2,416,9,8.433087037199103
10.0,51,2023-10-27 11:34:07,4.2,4,416,14,3.9290021517962006
4.6,46,2023-10-27 13:29:00,6.0,2,416,4,5.271008716619684
5.9,126,2023-10-27 13:35:00,4.8,3,416,11,4.064113191301924
2.4,23,2023-10-27 15:17:14,1.5,2,416,3,5.609554429497919
8.8,72,2023-10-27 15:59:38,3.3,4,416,7,5.609554429497919
7.0,69,2023-10-27 21:17:59,1.5,4,416,10,8.689108348280639
5.2,92,2023-10-27 21:39:28,1.5,4,416,8,9.543217643357233
4.1,60,2023-10-28 08:15:39,4.2,2,417,4,7.621127302391137
7.4,70,2023-10-28 10:54:39,6.0,4,417,9,2.2415437030311383
3.5,63,2023-10-28 13:45:39,4.2,2,417,4,5.700976069814315
3.95,45,2023-10-28 20:54:34,4.2,3,417,4,5.700976069814315
6.8,53,2023-10-28 22:09:58,4.8,4,417,6,8.73877737743943
8.1,52,2023-10-29 13:50:11,6.0,3,418,7,5.151914444184458
6.3,63,2023-10-29 13:57:00,2.7,2,418,4,7.621127302391137
6.0,119,2023-10-29 14:54:42,4.5,1,418,6,8.40081892735554
8.0,80,2023-10-29 16:17:25,4.2,4,418,8,10.331103563745309
7.2,55,2023-10-29 17:39:48,4.5,2,418,7,17.306262630546485
5.7,108,2023-10-29 18:39:51,4.2,4,418,8,12.925664769899278
6.0,68,2023-10-29 20:59:18,2.7,4,418,8,9.650401301549396
4.3,52,2023-10-26 14:15:51,3.0,2,415,4,8.286185959118814
3.9,60,2023-10-25 15:24:15,4.8,2,414,4,9.650401301549396
5.9,38,2023-10-25 15:26:27,4.8,2,414,5,4.064113191301924
3.1,45,2023-10-25 15:57:25,4.8,3,414,6,9.543217643357233
12.7,76,2023-10-25 16:14:15,4.8,3,414,6,3.8563401604375573
6.0,58,2023-10-25 21:24:29,4.8,3,414,6,9.08938587444684
3.6,52,2023-10-26 07:15:53,4.8,2,414,4,7.789170234312453
4.98,43,2023-10-26 08:50:35,4.5,2,415,4,7.857925174484818
5.2,75,2023-10-26 09:10:32,4.5,1,415,5,10.496238861697938
5.7,92,2023-10-26 09:24:50,4.8,2,415,6,4.505495178820701
10.0,80,2023-10-26 09:34:17,3.3,2,415,6,5.700976069814315
4.4,50,2023-10-26 09:53:20,4.8,2,415,5,4.064113191301924
10.9,50,2023-10-26 10:01:20,6.0,4,415,7,5.609554429497919
7.8,122,2023-10-26 10:39:03,4.5,1,415,6,7.332532526694439
10.0,51,2023-10-26 11:01:11,4.2,4,415,12,3.9290021517962006
4.0,19,2023-10-26 11:55:40,4.8,2,415,2,3.294632599631027
7.0,75,2023-10-26 13:41:38,6.0,4,415,8,9.358332682661967
11.0,55,2023-10-25 14:11:56,4.8,3,414,8,11.239279587722296
5.9,124,2023-10-25 14:25:12,4.8,3,414,10,9.544285997292373
7.5,47,2023-10-25 14:56:15,1.5,2,414,7,4.152840807371963
5.9,61,2023-10-25 15:00:26,4.5,2,414,8,5.700976069814315
5.9,55,2023-10-24 16:38:43,1.5,4,413,14,3.5799876807870485
5.9,42,2023-10-25 10:23:17,4.8,2,414,5,3.7909606261550692
5.0,60,2023-10-25 12:52:36,4.8,3,414,7,9.543217643357233
5.7,25,2023-10-22 09:26:32,3.3,4,411,5,4.510151880870924
5.99,40,2023-10-22 20:29:20,6.0,4,411,9,4.510151880870924
6.95,44,2023-10-23 18:01:05,4.8,4,412,14,4.558961177769409
5.6,32,2023-10-23 19:16:05,4.2,4,412,6,2.778905462083348
8.7,52,2023-10-23 21:50:55,6.0,4,412,9,3.023717385504793
6.2,37,2023-10-24 08:26:02,3.0,2,413,6,4.511129508886404
6.95,44,2023-10-24 09:05:39,4.8,4,413,14,4.441931780484139
6.9,80,2023-10-24 09:23:06,1.5,4,413,7,3.9290021517962006
5.7,65,2023-10-24 09:59:36,6.0,2,413,5,4.064113191301924
8.5,45,2023-10-24 10:01:50,1.5,2,413,8,5.609554429497919
7.0,120,2023-10-24 10:19:41,4.8,3,413,9,3.023717385504793
7.3,54,2023-10-24 12:20:38,3.3,4,413,12,4.395412740170768
